PlayerName,Position,OverallRating,PaceRating,ShootRating,PassRating,DribRating,DefenseRating,PhysicalRating
Dan Agyei,ST,65,87,62,53,66,36,73
Frederik Lauenborg,CM,65,58,57,65,65,64,68
Han Chan Hee,CM,65,66,59,65,66,52,69
Lim Min Hyuk,CM,65,75,59,66,69,44,64
Bruno Leite,CM,65,68,55,61,66,60,67
Elliot Watt,CM,65,67,53,65,66,59,67
Mohamed Dräger,RB,65,67,62,61,65,61,61
Jon Gallagher,RB,65,78,58,61,64,55,61
Eddy Sylvestre,CM,65,67,64,63,66,55,62
Agustín Obando,LM,65,70,63,60,67,60,57
Titouan Thomas,CM,65,63,56,63,63,61,71
Yayo,CM,65,70,60,61,65,59,62
Harvey Vale,LM,65,75,60,62,65,57,58
Sem Scheperman,CDM,65,57,59,62,64,60,75
Frank Junior Adjei,CM,65,73,60,62,65,56,61
Alvis Jaunzems,RB,65,73,60,59,63,59,63
Mal Benning,LB,65,72,54,60,63,60,67
Sebastian Ohlsson,RB,65,60,61,56,64,63,72
Gethin Jones,CB,65,74,46,56,62,63,75
Lassi Lappalainen,LM,65,86,59,57,65,53,56
Park Tae Joon,CM,65,76,56,62,66,48,68
Gabriel Compagnucci,RB,65,75,58,59,63,59,62
Andrés Perea,CDM,65,72,50,59,64,63,68
Thibault Vlietinck,RM,65,72,57,63,67,60,57
Liu Yun,RM,65,77,60,61,62,54,62
Daniel Edelman,CM,65,70,48,60,64,66,68
Gard Simenstad,CM,65,74,57,64,62,57,62
Tom Moustier,CM,65,65,55,62,66,61,66
Jordan Houghton,CM,65,56,53,64,61,64,77
Li Lei,LB,65,73,44,62,63,61,72
Lukas Klünter,CB,65,84,41,51,61,64,74
Luther James-Wildin,RB,65,80,49,53,60,59,74
Matthias Verreth,CM,65,71,63,65,69,46,61
Callum Wright,CAM,65,67,61,63,67,55,62
Lukas Scepanik,LM,65,72,60,60,64,54,65
Tomás Escalante,CM,65,72,59,64,68,55,57
Sphephelo Sithole,CDM,65,64,53,59,61,64,74
Eric Uhlmann,CB,65,72,52,57,63,64,67
Henry Lawrence,CB,65,76,45,57,63,64,70
Elijah Krahn,CDM,65,68,53,60,67,62,65
Martin Adeline,CM,65,64,58,64,67,58,64
Robson Matheus,CM,65,70,59,62,67,53,64
Viktor Tsukanov,CM,65,66,60,64,67,56,61
Josh Edwards,LB,65,73,53,58,60,61,69
Shukurat Oladipo,CM,65,68,57,60,67,57,65
Agustín Farías,CM,65,56,60,62,62,62,72
Jodi Jones,RW,65,88,59,61,66,51,49
Jon Russell,CM,65,50,61,62,61,64,76
Michał Rakoczy,CAM,65,77,63,65,68,41,60
Emmanuel Longelo,LB,65,81,52,60,64,57,60
Alan Kerouedan,RW,65,77,59,64,66,46,62
Williams Kokolo,LB,65,80,44,53,62,59,76
Villahermosa,LM,65,65,60,65,66,59,59
Hwang Do Yun,CM,65,74,48,61,67,55,69
Dino Beširović,CAM,65,64,60,63,65,50,72
David González,CM,65,63,62,63,65,55,65
Sofia Cook,CM,65,66,58,64,68,57,60
Scott Tanser,LB,65,72,56,62,64,60,59
Choi Kyoung Rok,CM,65,65,62,64,69,47,66
Callum Connolly,CB,65,55,56,62,63,63,74
Andy Lyons,RB,65,71,58,60,62,61,61
Jakub Łabojko,CDM,65,71,48,59,63,64,68
Hernán Rodríguez,CM,65,74,53,57,65,58,66
Carljohan Eriksson,GK,65,63,65,64,64,54,63
Matthew Garbett,CAM,65,68,61,62,65,52,65
Mads Sande,RW,65,74,58,62,64,49,66
Milan Robin,RM,65,69,62,60,66,53,63
Linus Rosenlöcher,LB,65,76,45,56,63,61,72
Marco Huamán,RM,65,70,62,61,67,59,54
Mario García,CM,65,66,60,61,66,60,60
Noel Buck,CM,65,68,58,61,68,55,63
Levin Winkler,CM,65,65,56,63,65,62,62
William Milovanović,CM,65,63,58,63,62,61,65
Amin Boudri,CM,65,69,62,63,68,51,59
Ben Winterburn,CDM,65,66,54,62,63,61,66
Per Frick,ST,65,74,62,57,59,36,84
James Tilley,LM,65,76,61,60,65,55,55
Sean Clare,RB,65,72,50,58,62,62,68
George Nurse,LB,65,71,53,58,60,63,67
Kim Jun Bum,CM,65,73,53,59,67,54,66
Murat Şatin,CM,65,76,62,65,69,47,53
Kreshnik Krasniqi,CM,65,57,59,61,64,60,71
David Lazar,GK,65,65,64,61,65,52,65
Tobias Reinhart,CM,65,62,62,64,67,59,58
Jesús Bueno,CM,65,58,55,63,65,65,66
Michelle Weiß,RB,65,62,53,61,65,64,67
Luca Stephenson,RB,65,73,53,58,61,61,66
Kealey Adamson,RB,65,74,45,57,62,60,74
Tom Meynadier,RB,65,84,43,55,60,59,70
Benoit Nyssen,RB,65,66,55,61,65,59,65
George Byers,CM,65,58,61,61,65,60,66
Dominik Frieser,RM,65,73,61,62,64,43,68
Romal Palmer,CM,65,63,56,58,66,61,67
Steeve Beusnard,CM,65,72,55,69,66,56,53
Ante Palaversa,CDM,65,51,64,63,62,63,68
Ricky-Jade Jones,ST,65,93,62,56,65,28,67
Nils De Wilde,CDM,65,69,54,58,66,61,63
Oğulcan Ülgün,CM,65,65,53,63,63,60,67
Bruno Poveda,GK,65,63,66,60,64,49,69
Sota Mino,CDM,65,65,51,57,60,64,74
Timur Gayret,CM,65,69,58,61,70,53,60
Dijon Kameri,CAM,65,72,65,63,69,38,64
Letícia Almeida,CM,65,69,55,64,69,59,55
Tjaš Begić,CM,65,79,61,64,69,44,54
Simen Rafn,RB,65,76,48,60,64,58,64
Hobie Verhulst,GK,65,64,63,70,65,43,65
Pedro Azogue,CDM,65,56,61,60,65,61,67
Bicho,CAM,65,73,59,64,69,52,53
Guille Vallejo,GK,65,67,65,63,64,48,63
Daniel Crowley,CAM,65,77,61,65,68,47,52
Kang Yoon Seong,RB,65,73,47,58,62,59,71
Rami Kaib,LB,65,74,46,63,63,57,67
Percy Liza,ST,65,73,64,60,68,40,65
Philip Fahrner,RB,65,70,49,59,65,61,66
Sadik Fofana,CDM,65,69,45,56,61,65,74
Abdulmalek Al Ayeri,RB,65,81,44,56,63,58,68
Noah Allen,CB,65,78,40,59,64,65,64
Rihito Yamamoto,CM,65,63,54,61,66,63,63
Kay Tejan,RM,65,69,62,57,67,32,83
Fodé Sylla,CM,65,60,57,62,63,61,67
Maximiliano Amarfil,CM,65,66,49,66,65,63,60
Shinomi Koyama,CM,65,69,56,63,64,56,61
Dagur Dan Þór­halls­son,RB,65,70,52,61,69,59,58
Calvin Ramsay,RB,65,76,46,61,64,58,64
Leonardo Rivas,LB,65,76,54,58,61,59,61
Francesco Lo Celso,LM,65,68,56,67,65,56,57
Josh Keeley,GK,65,68,63,61,68,45,64
Yomar Rocha,RB,65,75,51,61,65,59,58
Océane Toussaint,GK,65,66,63,68,68,43,61
Kleis Bozhanaj,CAM,65,65,65,65,68,47,59
Jade van Hensbergen,CM,65,68,60,57,67,55,61
Yann Massombo,CDM,65,64,57,59,55,65,68
Robert Leipertz,ST,65,71,64,63,66,35,69
Jens Jakob Thomasen,CM,65,53,60,62,64,63,66
Wang Jinxian,LM,65,81,51,58,64,48,66
Hakim Abdallah,ST,65,77,62,56,60,36,77
Maximilian Wolfram,LM,65,73,65,61,65,36,68
Fernando Pacheco,RM,65,65,61,62,64,43,73
Lilian Egloff,CM,65,66,57,65,71,47,62
Georgios Vrakas,CAM,65,74,60,61,69,44,60
Solomon Owusu,CB,65,76,46,56,58,64,68
Paddy Lane,LM,65,72,64,61,67,50,54
Georgie Gent,LB,65,85,48,58,64,56,57
Tony Menzel,CAM,65,71,59,59,66,56,57
Ben Elliott,CM,65,65,55,64,70,57,57
Walid Bouabdeli,CAM,65,70,57,63,67,39,71
Lee Yong,RB,65,57,50,64,61,63,72
Elliott Hewitt,RB,65,71,48,55,58,61,74
Max Crocombe,GK,65,64,65,62,65,47,64
Francesco Ruberto,GK,65,68,66,64,65,43,61
Bill Tuiloma,CB,65,60,52,63,56,63,73
Bent Sørmo,RB,65,73,40,55,61,62,76
Oh Seung Hoon,GK,65,66,65,61,66,45,64
Christian Dahle Borchgrevink,RB,65,68,50,60,61,61,67
Moses Mawa,ST,65,82,62,53,64,30,76
Kusini Yengi,ST,65,78,64,54,66,30,75
Robert Hernández,LW,65,71,64,60,67,41,64
Ahmed Al Ghamdi,LM,65,80,60,58,69,41,59
Nishan Velupillay,LM,65,94,56,55,70,35,57
Federico Paradela,CM,65,68,57,63,68,52,59
Florian Engelhardt,CDM,65,68,51,58,66,66,58
Simone Tronchin,CM,65,60,53,65,64,61,63
Owen Maes,CM,65,64,62,61,69,53,57
James Husband,LB,65,63,49,59,62,63,70
Filip Bednarek,GK,65,65,63,64,65,44,65
Víctor García,LB,65,70,51,62,63,60,60
Zak Jules,CB,65,73,40,57,59,62,75
Andrija Vukčević,LB,65,65,52,59,59,62,69
Abdulquddus Attiah,GK,65,68,60,58,70,47,63
Takumu Kawamura,CM,65,58,62,62,65,60,59
Tonio Teklić,CAM,65,75,61,64,68,34,64
Zidan Sertdemir,CM,65,66,56,65,68,51,60
Mathias Løvik,LB,65,81,39,57,64,60,65
Mathías Llontop,LB,65,70,53,57,62,64,60
Tyreece Campbell,LM,65,87,61,55,69,31,63
Richie Omorowa,ST,65,73,62,53,64,42,72
Claus Niyukuri,RB,65,80,35,54,60,62,75
Dion Rankine,RM,65,88,52,58,67,56,45
Júlíus Magnússon,CDM,65,66,49,59,61,63,67
Mamour Ndiaye,GK,65,65,62,68,66,41,63
Juan Segundo Morán,LB,65,75,45,58,62,59,66
Matías Núñez,CDM,65,71,52,61,59,62,60
Bautista Dadín,ST,65,71,66,61,68,37,62
Rafael Luís,CDM,65,59,51,63,65,60,67
Jack Bonham,GK,65,66,62,65,65,43,64
Simon Sandberg,CB,65,67,43,60,59,64,72
Bradley Dack,CAM,65,59,64,65,68,52,57
Maksymilian Stryjek,GK,65,66,65,62,66,42,64
Aboubakary Kanté,ST,65,85,64,56,63,23,74
Sebastian Stolze,RM,65,78,60,58,65,41,63
Emil Ødegaard,GK,65,64,63,65,65,45,63
Luke Amos,CM,65,61,54,63,65,61,61
Steven Sessegnon,LB,65,76,46,58,63,61,61
Celil Yüksel,CDM,65,65,52,60,65,65,58
Ruan,RM,65,86,31,60,67,55,66
Alexis Villalba,CB,65,69,50,57,62,65,62
Lee Kang Hyeon,CDM,65,66,47,52,60,61,79
Eo Jeong Won,RB,65,78,51,53,64,58,61
Mauricio Alonso,RM,65,80,65,60,63,36,61
Daniel Kyerewaa,CAM,65,77,50,62,71,47,58
Adrian Gantenbein,RB,65,73,48,58,62,59,65
Josefine Hasbo,CM,65,71,55,58,65,54,62
Peter Stroud,CDM,65,74,42,60,65,62,62
Kristin Krammer,GK,65,65,63,67,66,41,63
Youness Lachhab,CDM,65,60,49,60,61,63,72
Costantino Favasuli,RM,65,61,56,65,65,63,55
Tomás Pérez,CDM,65,66,53,54,65,65,62
Jack Payne,CAM,65,70,62,65,69,51,47
Sui Weijie,GK,65,63,67,60,64,44,66
Mouhamadou Sarr,GK,65,69,62,60,72,43,58
Kévin N'Doram,CDM,65,62,46,57,61,64,74
Alessandro Plizzari,GK,65,66,66,59,69,42,62
Martin Ellingsen,CDM,65,51,59,64,65,63,62
Ming Tian,RB,65,84,35,55,61,57,72
Ryan Raposo,RM,65,68,58,63,67,57,51
Marlon Suliman Mustapha,ST,65,80,65,55,64,24,76
Noah Mbamba,CDM,65,72,37,54,65,64,72
Ethan Alagich,CDM,65,66,50,59,62,61,66
Dan Sîrbu,RB,65,70,40,61,61,61,71
Jannik Mause,ST,65,70,65,52,60,45,72
Moussa Diakité,CDM,65,61,51,57,61,64,70
Camora,LB,65,55,56,65,60,62,65
Ohi Omoijuanfo,ST,65,67,65,60,65,37,69
Leonardo Capezzi,CM,65,54,61,65,65,58,60
Marcus Fraser,CB,65,71,39,53,59,65,76
Rubén Farfán,RM,65,85,57,61,67,34,59
Bobby Allain,GK,65,63,65,67,64,38,66
Liam Bossin,GK,65,66,63,61,65,46,62
Dino Mikanović,RB,65,75,40,55,64,60,69
Denver Hume,LB,65,79,37,59,63,57,68
Ismet Lushaku,CM,65,68,49,64,66,54,62
Matías Miranda,CAM,65,70,58,65,67,55,48
Luis Casiani,RB,65,73,49,58,61,59,63
Fortuño,GK,65,63,64,64,65,42,65
Abraham Marcus,RM,65,75,65,59,65,32,67
Lorent Tolaj,ST,65,74,64,56,62,33,74
Malachi Boateng,CDM,65,59,51,60,63,64,66
Espen van Ee,CDM,65,65,49,58,62,62,67
Valerio Crespi,ST,65,78,63,57,63,34,68
Yoram Zague,RB,65,73,47,60,66,60,56
Matias Siltanen,CDM,65,69,54,55,62,60,62
David Bingham,GK,65,68,63,66,67,34,64
Cristian Herrera,RM,65,55,66,65,64,40,72
David Atanga,RM,65,89,63,56,64,39,51
Florin Purece,CAM,65,63,65,65,65,40,64
Jonathan Meier,LB,65,73,44,58,62,60,65
Paul Iacob,CB,65,57,50,60,60,64,71
Alexandru Pantea,RB,65,78,40,58,63,58,65
Yadaly Diaby,LM,65,78,59,61,68,33,63
Victor Larsson,RB,65,70,45,55,60,61,71
Wanya Marçal,RM,65,87,58,60,64,41,52
Owen Wolff,CDM,65,72,44,64,68,61,53
Anthony Markanich Jr,LB,65,72,56,52,58,63,61
Antonis Tsiftsis,GK,65,68,61,64,68,38,63
Achraf Laâziri,LB,65,74,48,61,66,58,55
Franco Nicola,LM,65,76,62,60,65,44,55
Borisav Burmaz,ST,65,73,64,58,63,35,68
Caroline Conti,ST,65,66,64,60,66,48,57
Christian Lichtenberger,RW,65,64,66,63,66,48,54
Lorenzo Scipioni,CM,65,60,55,63,65,53,65
Marley Watkins,ST,65,73,62,60,66,28,72
Pedro Trigueira,GK,65,63,62,64,62,45,65
Johannes Geis,CDM,65,42,61,69,60,63,66
Bruno Vides,ST,65,69,62,57,66,39,68
Rafał Leszczyński,GK,65,64,63,66,66,38,64
Abdulelah Al Malki,CDM,65,57,55,61,63,62,63
Jonathan Scherzer,LB,65,61,42,62,61,63,72
Devid Eugene Bouah,RM,65,68,42,62,64,63,62
Laurs Skjellerup,ST,65,81,62,56,61,35,66
Jannes Wieckhoff,RB,65,77,44,56,62,58,64
Lars Lokotsch,ST,65,70,63,50,58,36,84
Julio Báez,CM,65,67,57,62,69,54,52
Xie Wenneng,RM,65,84,60,58,66,29,64
Lukas Fridrikas,ST,65,73,65,61,65,30,67
Andrea Cagnano,LB,65,64,43,61,60,62,71
Luke Harris,CAM,65,66,63,63,68,43,58
Yassine Bouchama,RM,65,63,59,63,67,50,59
Henok Teklab,LM,65,69,61,65,66,41,59
Malik Mothersille,LM,65,83,62,55,66,31,64
Guilherme Biro,LB,65,72,40,56,62,61,70
Daniele Padelli,GK,65,62,65,56,62,45,70
Will Mannion,GK,65,63,67,64,64,37,65
Nicolas Kocik,GK,65,62,64,63,67,38,66
Josef Bursik,GK,65,64,63,64,66,40,63
Owen Bailey,CDM,65,61,46,56,56,61,80
Thomas Sabitzer,ST,65,76,62,60,67,27,68
Bogdan Milovanov,RB,65,73,39,51,62,61,74
Cleiton Silva,ST,65,74,65,61,64,22,74
Cosmin Dur-Bozoancă,GK,65,64,63,63,64,40,66
Ivan Dolček,LM,65,75,54,58,67,48,58
Liam Bennett,RB,65,81,36,56,66,58,63
Gabriel Vega,CM,65,70,51,63,69,52,55
Maximiliano González,CDM,65,56,52,57,62,63,70
Oscar Schwartau,CAM,65,73,59,60,68,37,63
Dorny Romero,ST,65,76,66,57,68,29,64
Brian Beyer,ST,65,67,65,54,64,35,75
Hong Yun Sang,LM,65,84,63,56,66,26,65
Justin Kumi,CM,65,62,59,65,66,54,53
Satrústegui,CB,65,68,46,55,56,63,71
Paweł Cibicki,ST,65,74,65,62,67,30,61
Devis Epassy,GK,65,66,62,59,68,42,62
Marko Maroši,GK,65,64,63,61,65,41,65
Hélder Tavares,CDM,65,53,55,58,61,62,70
Matias Antonini,CB,65,62,47,59,58,64,69
Dawid Kurminowski,ST,65,82,64,47,64,25,77
Matías Borgogno,GK,65,62,65,60,64,42,66
Lukas Fadinger,CM,65,65,59,66,69,48,52
Lalengmawia Ralte,CM,65,56,52,59,62,60,70
Meléndez,CM,65,61,57,60,67,60,54
Sean Roughan,CB,65,65,41,59,58,64,72
Jordan Brown,CDM,65,66,43,57,60,62,71
Adam Carlén,CDM,65,56,43,56,66,59,79
Paul Rothrock,LM,65,82,57,56,67,37,60
Nikola Sekulov,CAM,65,65,64,64,68,46,52
Owen Goodman,GK,65,64,63,64,66,38,64
Lorenzo Amatucci,CDM,65,58,50,62,68,62,59
Eivind Helland,CB,65,70,47,52,60,64,66
Luis Hasa,CM,65,69,59,60,69,50,51
Colette Cavanagh,LB,65,65,55,59,60,61,58
Jeong Chi In,LW,65,81,61,53,65,28,70
Markus Schubert,GK,65,67,63,62,67,39,60
Seo Jin Su,ST,65,84,63,57,67,22,65
Gustavo Viera,RW,65,80,64,58,63,35,58
Melvin Zinga,GK,65,65,67,69,69,24,64
Kevin Holmén,CM,65,58,61,60,64,56,59
Patrick Beach,GK,65,68,62,64,71,31,62
Thiago Helguera,CDM,65,70,44,57,63,60,64
Zoran Mitrov,LM,65,76,62,62,66,37,55
Jakub Surovčík,GK,65,68,65,69,66,29,61
Santiago López,LW,65,84,64,56,67,25,62
Nick Fichtinger,CDM,65,60,50,59,62,63,64
Max Grüger,CDM,65,57,49,60,62,63,66
Bo van Egmond,ST,65,82,64,59,65,29,58
Emersonn,RW,65,76,63,56,68,30,64
Sophie Profé,LB,65,73,48,59,57,63,57
Robert Tesche,CDM,65,34,66,64,63,63,67
Kim Da Sol,GK,65,62,63,61,68,39,64
Zac MacMath,GK,65,63,63,64,65,37,65
Jake Beesley,ST,65,70,64,49,61,44,69
Borja Galán,LM,65,75,61,60,63,33,65
Paul Gartler,GK,65,66,65,64,65,32,65
Mirko Kos,GK,65,65,63,58,67,41,63
Vesel Demaku,CM,65,51,54,60,67,62,63
Leonardo Marchi,LB,65,75,42,54,64,59,63
Marco Kana,CDM,65,65,32,62,67,63,68
Daniel Mancilla,LB,65,73,46,56,57,64,61
Jonathan Mutombo,RB,65,71,41,53,62,62,68
Ștefan Bodișteanu,LM,65,81,54,59,67,37,59
Malick Mbaye,RM,65,82,64,58,65,29,59
Obilor Denzel Okeke,LW,65,81,60,57,67,22,70
Luc Mares,CB,65,55,52,58,56,64,71
Bente Fischer,LM,65,64,61,61,64,49,57
Mattia Liberali,RW,65,70,61,62,68,42,53
Kwasi Okyere Wriedt,ST,65,68,64,54,63,30,77
Lee Tae Hee,RB,65,74,40,55,59,62,66
Orestis Kiomourtzoglou,CDM,65,50,52,54,60,64,76
Carlos Mendes Gomes,LM,65,82,60,58,67,31,58
Alexander Ahl Holmström,ST,65,75,64,51,62,29,75
Hans Christian Bernat,GK,65,65,62,66,66,34,63
Jacob Chapman,GK,65,64,61,69,66,32,64
Matthew Cox,GK,65,67,63,65,66,30,65
Thomas Ortega,LB,65,71,36,56,66,63,64
Xavier Dziekoński,GK,65,65,65,63,68,32,63
Denis Hrezdac,CDM,65,67,49,54,59,62,65
Jeremy Rostaing,RB,65,73,43,58,60,61,61
Alex Plat,CDM,65,63,51,54,57,64,67
Olivier Aertssen,RB,65,70,38,56,59,66,67
Tomás Porra,LM,65,64,54,66,68,51,53
Cris Martínez,RB,65,62,50,61,64,60,58
Alessia Capelletti,GK,65,63,66,65,66,27,68
Fabio Baldé,LW,65,83,56,58,67,32,59
Claudy Mbuyi,ST,65,83,66,52,64,29,61
Fredrik Oldrup Jensen,CDM,65,50,51,57,60,65,72
Luuk Koopmans,GK,65,65,64,63,65,34,64
Fang Jingqi,GK,65,65,65,60,63,38,64
Jacob Storevik,GK,65,64,62,61,64,39,65
Tim Erlandsson,GK,65,65,64,72,62,29,63
Sofiane Alakouch,RB,65,65,43,60,64,62,61
Santiago Moyano,RB,65,73,33,52,62,65,70
Thomas Buitink,ST,65,55,65,60,67,40,68
Morten Behrens,GK,65,66,68,64,66,26,65
Tim Prica,ST,65,74,66,57,68,21,69
Matty Jacob,LB,65,67,40,58,62,63,65
Patrickson Delgado,CM,65,59,54,57,64,59,62
Alassana Jatta,ST,65,72,62,50,62,36,73
Dubán Palacio,LW,65,77,58,62,64,41,53
Shola Shoretire,LW,65,72,57,61,71,38,56
Adrian Segečić,LM,65,80,67,61,67,34,46
Fynn Lakenmacher,ST,65,72,63,49,64,30,77
Hamza El Kaouakibi,RB,65,68,43,54,61,61,68
Nicolás Watson,CDM,65,61,45,61,63,63,62
Manu Bueno,CM,65,53,60,59,65,62,56
Serhat-Semih Güler,ST,65,81,63,48,64,34,65
Antonio Vergara,RW,65,66,63,63,66,38,59
Jonathan Asp-Jensen,CAM,65,61,55,65,62,53,58
Giacomo Fedel,RB,65,67,49,58,65,61,54
Jordan Hugill,ST,65,59,64,54,62,37,78
Brendan Hines-Ike,CB,65,51,53,55,58,65,72
Samuel Silvera,LM,65,72,59,58,69,36,60
Bryan Limbombe,RW,65,74,58,59,68,33,62
Henrik Falchener,CB,65,64,46,53,56,62,73
Martín Rodríguez,GK,65,69,60,70,65,21,69
Pierce Charles,GK,65,65,65,65,64,31,64
Natan Girma,CAM,65,63,61,59,63,45,63
Jaime Vázquez,CB,65,66,36,60,61,64,67
Seydou Fini,RM,65,78,57,56,67,31,65
Mia Pante,CB,65,65,45,50,63,66,64
Graham Burke,ST,65,57,69,65,68,30,64
Raffaele Celia,LB,65,66,41,57,64,62,63
Alex Bono,GK,65,64,63,62,69,34,61
Elton Kabangu,ST,65,75,65,60,66,33,54
Dirk Abels,RB,65,61,43,55,61,62,71
Kacper Kostorz,ST,65,73,62,56,60,40,62
Agustín Baldi,CB,65,53,54,58,61,64,63
Oliver Zandén,LB,65,71,40,61,57,62,62
Taïryk Arconte,RM,65,71,66,59,68,28,61
Ragnar Oratmangoen,LM,65,68,57,62,65,39,62
Kandet Diawara,RM,65,83,61,55,67,23,64
Iyad Mohamed,CDM,65,55,43,60,63,66,66
Filip Kocaba,CDM,65,61,46,57,57,62,70
Naeem Mohammed,ST,65,83,62,48,67,25,68
Ibrahim Aliyu,LM,65,74,66,57,66,32,58
Niklas Steffen,GK,65,69,62,64,68,30,60
August Priske,ST,65,73,64,55,62,28,71
Vince Osuji,CB,65,78,31,49,58,63,73
Théo Defourny,GK,65,65,62,62,64,35,64
Victor Adeboyejo,ST,65,75,65,51,64,27,70
Dominik Franke,LB,65,74,34,54,62,60,68
James Pantemis,GK,65,66,63,54,67,36,66
Leopold Wahlstedt,GK,65,66,63,63,65,32,63
Marcus Bundgaard,GK,65,65,63,63,64,31,66
Dudu,GK,65,69,63,65,66,28,61
Gurmeet Singh,GK,65,64,63,66,64,29,66
Sunusi Ibrahim,ST,65,86,61,53,64,22,66
Angelo Gattermayer,RW,65,78,60,59,66,25,64
Jakob Bookjans,CAM,65,69,60,60,69,33,61
Elena De Toro,GK,65,64,60,60,66,37,65
Laura Coronado,GK,65,66,69,57,63,35,62
Mohamed Ouédraogo,LB,65,74,34,57,62,60,65
Petter Nosa Dahl,LW,65,87,60,56,69,26,54
Amin Chiakha,ST,65,70,64,55,65,29,68
Lilian Njoh,LB,65,65,42,57,64,62,61
Axel Tape,CB,65,68,42,57,60,66,58
David McGoldrick,ST,65,55,66,63,67,32,68
Josh Magennis,ST,65,48,64,55,60,42,82
Moussa Njie,LM,65,89,58,55,66,24,59
Kuki Zalazar,CAM,65,65,67,66,67,33,53
Niko Kijewski,LB,65,62,41,60,65,63,60
Terence Vancooten,CB,65,69,37,51,56,63,75
Diego Barri,CDM,65,54,41,59,59,64,74
Timo Stavitski,LM,65,81,59,62,62,27,60
Kelland Watts,CB,65,60,47,52,57,64,71
Filip Majchrowicz,GK,65,69,58,63,63,33,65
Park Kyu Hyun,LB,65,76,29,51,64,61,70
Kim Ryun Seong,LB,65,73,35,55,62,59,67
Gavin Molloy,CB,65,55,52,53,56,65,70
Tobías Cervera,ST,65,75,63,55,68,29,61
Estefa,CM,65,52,61,63,65,57,53
Alberto Flores,GK,65,65,66,63,64,30,63
Kasey Bos,LB,65,73,46,54,59,65,53
Filip Wójcik,RB,65,76,31,62,64,58,59
Adrian Zeljković,CDM,65,58,48,53,60,63,68
Exequiel Mereles,LW,65,66,63,61,67,42,51
Caio Ferreira,ST,65,73,64,63,66,24,60
Mike te Wierik,CB,65,52,46,59,57,65,71
Jeremy Bokila,ST,65,71,63,53,61,31,71
JT Marcinkowski,GK,65,66,63,68,66,22,65
Abdullah Al Khatib,CB,65,74,28,50,60,64,74
Stefan Bajic,GK,65,66,65,65,65,25,64
Albino Giovanni Gomes,GK,65,67,60,60,64,33,66
Youssouph Badji,ST,65,71,63,51,65,29,71
Niko Bretschneider,LB,65,75,36,55,62,60,62
Harry Leonard,ST,65,73,66,51,65,36,59
Javi Moreno,CB,65,70,36,52,59,64,69
Theodore Ku-DiPietro,LM,65,73,59,55,69,38,56
Finley Burns,CB,65,56,45,56,59,64,70
Cedric Harenbrock,CAM,65,71,61,61,67,35,55
Malcolm Jeng,CB,65,69,32,54,60,65,70
Rafał Mamla,GK,65,65,66,67,66,25,61
Lucas Maronnier,LB,65,73,41,57,59,61,59
Gabriel Maioli,RW,65,74,59,61,65,35,55
Gustavo Nunes,LM,65,81,61,58,69,31,49
Trinity Byars,ST,65,67,64,52,66,37,63
Farid Alfa-Ruprecht,RM,65,76,60,59,68,34,52
David Mitov Nilsson,GK,65,66,62,65,66,26,64
Tom Trybull,CDM,65,46,46,61,64,63,69
Damian Węglarz,GK,65,64,64,61,66,32,62
Kyle Wootton,ST,65,68,62,47,63,26,83
Rezan Corlu,CAM,65,78,60,61,66,27,57
François Lajugie,RB,65,63,37,56,56,64,73
Marco Olivieri,ST,65,74,65,56,67,26,61
Brent Gabriël,GK,65,67,62,57,69,30,64
Alessandro Tripaldelli,LB,65,70,40,56,63,62,58
Corrie Ndaba,LB,65,70,27,54,58,62,78
Søren Tengstedt,CAM,65,69,64,61,68,22,65
Mardochee Nzita,LB,65,62,46,60,68,60,53
Josh Griffiths,GK,65,65,63,62,66,30,63
Jeriel Dorsett,CB,65,68,32,52,59,62,76
James Gomez,CB,65,67,35,50,59,63,75
Seedy Jatta,ST,65,82,61,47,66,26,67
Brynjólfur Willumsson,ST,65,58,64,54,65,38,70
Daniel Jebbison,ST,65,74,63,49,63,30,70
Amourricho van Axel Dongen,LM,65,79,59,59,70,29,53
Sory Ibrahim Diarra,ST,65,79,64,49,57,26,74
Elis Bishesari,GK,65,64,63,66,65,27,64
Nolan Galves,RB,65,73,37,54,60,60,65
Jalal Abdullai,ST,65,79,62,55,62,27,64
Erdis Kraja,CDM,65,57,46,60,61,62,63
Zachary Athekame,RB,65,82,28,50,62,59,68
Raul Balbarau,GK,65,64,62,63,66,31,62
Juan Martín Velázquez,LM,65,76,60,59,66,29,58
Pape Diong,CDM,65,58,42,59,58,61,70
Isaías Andrada,RM,65,80,29,61,68,56,54
Giacomo De Pieri,RW,65,77,62,60,66,23,60
Lee Chung Yong,RM,65,55,53,67,69,47,57
Daniel Chima Chukwu,ST,65,59,66,51,59,30,83
Ashley Fletcher,ST,65,71,64,50,61,33,69
Mickey Demetriou,CB,65,50,47,55,56,64,76
Jorge Enrique Flores,LB,65,72,39,55,61,61,60
Jonny Smith,RM,65,84,58,60,67,37,42
Francesco Cassata,CM,65,48,52,66,65,56,61
Juan Cruz Bolado,GK,65,69,61,58,67,30,63
Shayne Lavery,ST,65,77,66,52,67,24,62
Martí Vilà,LB,65,65,42,57,62,60,62
Alex Lowry,CAM,65,65,61,65,68,34,55
Michael Craig,RB,65,57,38,59,63,63,68
Andrés Salazar,LB,65,74,35,57,59,60,63
